filename,subjectID,date,time,reward,choice,reward2,choice2,rexploit,rexplore,choiceorder,timestamp_BanditOn,timestamp_KeyPress,timestamp_RewardOn,timestamp_ProgressbarFinish,timestamp_UpdateGameFinish,version,horizon
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,96,1,NaN,NaN,96,92,NaN,133428.3758,133428.7017,133429.4914,133430.5254,133431.6961,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,96,1,NaN,NaN,96,59,NaN,133431.7448,133432.198,133432.9639,133433.9984,133435.1675,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,96,1,NaN,NaN,96,87,NaN,133435.2178,133435.6706,133436.4343,133437.4504,133438.6208,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,96,1,NaN,NaN,96,36,NaN,133438.6699,133439.2785,133440.0361,133440.9744,133442.0406,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,93,2,NaN,NaN,29,93,NaN,133444.0728,133445.0306,133445.8256,133447.0301,133448.5319,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,93,1,NaN,NaN,93,48,NaN,133448.598,133448.9025,133449.6831,133450.7176,133451.9014,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,93,1,NaN,NaN,93,83,NaN,133451.9518,133452.3101,133453.085,133454.1208,133455.2856,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,93,1,NaN,NaN,93,71,NaN,133455.3387,133455.5581,133456.3208,133457.3409,133458.5089,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,93,1,NaN,NaN,93,2,NaN,133458.5386,133458.9345,133459.6737,133460.5072,133461.4621,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,79,1,NaN,NaN,79,38,NaN,133463.4957,133464.9826,133465.7496,133466.7694,133467.9364,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,2,2,NaN,NaN,83,2,NaN,133469.9697,133471.038,133471.8409,133473.1224,133474.6261,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,83,1,NaN,NaN,83,11,NaN,133474.6933,133474.7818,133475.5587,133476.596,133477.7597,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,83,1,NaN,NaN,83,38,NaN,133477.8131,133478.2066,133478.9807,133480.0147,133481.1845,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,83,1,NaN,NaN,83,97,NaN,133481.2345,133481.4622,133482.2354,133483.2526,133484.4183,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,83,1,NaN,NaN,83,1,NaN,133484.7042,133484.8304,133485.5862,133486.607,133487.7075,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,24,2,NaN,NaN,32,24,NaN,133489.7266,133490.7098,133491.476,133492.4952,133493.6621,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,46,2,NaN,NaN,5,46,NaN,133495.6822,133496.606,133497.3686,133498.3872,133499.5547,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,99,1,NaN,NaN,99,75,NaN,133501.6071,133502.7346,133503.5389,133504.8412,133506.343,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,99,1,NaN,NaN,99,10,NaN,133506.4099,133506.8546,133507.6621,133508.9485,133510.4496,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,99,1,NaN,NaN,99,76,NaN,133510.5134,133511.3104,133512.1024,133513.3689,133514.8533,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,99,1,NaN,NaN,99,43,NaN,133514.921,133515.342,133516.1398,133517.1751,133518.3755,solo,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,55,2,55,2,53,55,2,133858.1806,133863.7585,133864.5711,133866.6236,133868.1277,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,43,2,43,2,55,43,1,133868.1934,133870.6778,133873.3135,133875.3668,133876.8689,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,77,2,77,2,55,77,2,133876.9377,133880.838,133881.6427,133883.6778,133885.0969,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,77,1,77,1,77,7,2,133885.2131,133891.1743,133891.9684,133893.6351,133894.8233,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,77,1,65,2,77,65,1,133894.874,133896.9104,133900.2783,133901.8115,133902.9787,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,77,1,76,2,77,76,2,133903.0318,133907.9421,133908.7211,133910.2564,133911.4253,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,45,2,77,1,77,45,2,133911.4554,133916.1103,133916.8809,133918.3983,133919.3297,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,73,1,10,2,73,10,1,133921.3842,133924.07,133926.9563,133929.0252,133930.5291,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,73,1,73,1,73,3,1,133930.6137,133932.4866,133935.4321,133937.4872,133938.9883,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,73,1,89,2,73,89,2,133939.0727,133945.39,133946.1946,133948.2312,133949.5301,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,89,1,89,1,89,63,2,133949.5816,133953.5104,133954.3063,133956.0373,133957.2254,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,89,1,89,1,89,15,2,133957.2762,133960.8057,133961.5775,133963.1119,133964.2831,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,89,1,89,1,89,98,2,133964.3343,133967.5106,133968.2873,133969.8241,133970.9882,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,89,1,89,1,89,5,2,133971.0203,133974.1259,133974.8943,133976.4139,133977.4458,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,14,2,14,2,23,14,1,133979.4662,133981.7581,133984.3221,133985.841,133987.0093,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,49,2,49,2,44,49,1,133989.0408,133991.5741,133994.2997,133995.8326,133997.0033,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,80,2,80,2,49,80,2,133997.0515,134000.8776,134001.6569,134003.1941,134004.3609,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,80,1,80,1,80,45,1,134004.4106,134006.014,134008.4311,134009.9509,134010.998,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,6,2,6,2,59,6,1,134013.1012,134016.8537,134019.7078,134021.7784,134023.283,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,79,2,79,2,59,79,1,134023.3468,134024.7659,134027.5183,134029.5702,134031.0743,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,79,1,79,1,79,48,2,134031.14,134034.3742,134035.1762,134037.2129,134038.6461,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,79,1,79,1,79,24,2,134038.6959,134043.7742,134044.5728,134046.3538,134047.522,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,79,1,4,2,79,4,2,134047.5753,134053.1823,134053.9824,134055.5312,134056.7036,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,79,1,79,1,79,22,1,134056.7531,134058.7662,134063.125,134064.6613,134065.8277,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,79,1,49,2,79,49,1,134065.8584,134066.9823,134069.3832,134070.9003,134072.07,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,61,1,10,2,61,10,2,134074.1201,134082.3503,134083.1132,134084.6338,134085.7811,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,74,1,74,1,74,30,1,134087.8356,134090.3658,134093.0561,134095.1088,134096.6099,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,52,2,74,1,74,52,1,134096.6775,134098.4226,134102.901,134104.9564,134106.4552,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,74,1,48,2,74,48,2,134106.5231,134109.9421,134110.7428,134112.7812,134114.2648,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,74,1,74,1,74,49,2,134114.3313,134118.6778,134119.4697,134121.3721,134122.538,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,74,1,58,2,74,58,2,134122.5905,134127.5822,134128.3615,134129.9135,134131.0839,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,74,1,74,1,74,71,2,134131.1337,134137.4056,134138.175,134139.7073,134140.8767,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,74,1,74,1,74,48,1,134140.9077,134142.6705,134145.9508,134147.4703,134148.6037,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,18,2,18,2,35,18,1,134150.6221,134152.6941,134155.3099,134156.8277,134157.9973,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,2,2,64,1,64,2,1,134160.0498,134163.462,134166.256,134167.7883,134168.9597,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,93,2,64,1,64,93,1,134169.0083,134171.7981,134176.0165,134177.5519,134178.7199,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,93,1,93,1,93,38,1,134178.7699,134180.118,134182.441,134183.9574,134185.1281,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,18,2,18,2,39,18,1,134187.1622,134189.0784,134191.3177,134192.8536,134194.0205,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,20,2,20,2,39,20,1,134194.1703,134195.2858,134197.7545,134199.2945,134200.4613,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,64,2,64,2,39,64,2,134200.5106,134205.2697,134206.0339,134207.5519,134208.47,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,82,1,82,1,82,13,1,134210.4888,134212.5098,134214.9413,134216.463,134217.6305,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,74,1,74,1,74,13,1,134219.7653,134221.9822,134224.2538,134225.7723,134226.9413,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,62,1,95,2,62,95,1,134228.9728,134231.6378,134234.432,134236.4686,134237.9324,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,62,1,134237.9832,134239.174,134241.2533,134243.0719,134244.2438,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,13,2,134244.2913,134250.382,134251.1498,134252.685,134253.8525,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,77,2,134254.0672,134256.1339,134256.9053,134258.4421,134259.6069,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,47,2,134259.6389,134261.8617,134262.6299,134264.1478,134265.0953,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,97,2,97,2,17,97,2,134267.2013,134270.6143,134271.3872,134272.9077,134273.8715,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,53,2,134275.9439,134279.4859,134280.2807,134282.3175,134283.7014,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,47,2,134283.768,134286.3496,134287.1542,134288.9734,134290.1435,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,60,1,134290.1937,134290.9017,134293.447,134294.9823,134296.1498,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,72,1,134296.2001,134296.7497,134299.2863,134300.8222,134301.9901,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,95,1,95,1,95,65,1,134302.0398,134302.4863,134305.1592,134306.6789,134307.8445,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,100,1,100,1,100,42,2,134309.9282,134312.8461,134313.6508,134315.7851,134317.2909,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,100,1,100,1,100,47,1,134317.4041,134317.7904,134319.7415,134321.7952,134323.2972,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,100,1,100,1,100,85,2,134323.3635,134325.1024,134325.8992,134327.935,134329.3492,coop,
SocialIB_106_20200226T131631.mat,106,20200226,13:16:31,100,1,100,1,100,40,1,134329.4,134329.9743,134332.5218,134334.4249,134335.6562,coop,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,98,2,NaN,NaN,15,98,NaN,51417.44084,51419.26671,51420.02847,51421.04769,51422.14698,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,72,2,NaN,NaN,29,72,NaN,51424.26453,51426.12376,51426.93568,51428.23804,51429.73666,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,72,1,NaN,NaN,72,21,NaN,51429.80643,51431.50742,51432.30848,51433.5939,51435.09486,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,67,2,NaN,NaN,72,67,NaN,51435.15976,51437.66673,51438.4636,51439.71768,51441.21946,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,76,2,NaN,NaN,72,76,NaN,51441.26862,51442.8507,51443.6174,51444.65237,51445.8203,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,76,1,NaN,NaN,76,48,NaN,51445.87335,51447.51526,51448.29295,51449.32857,51450.49549,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,76,1,NaN,NaN,76,50,NaN,51450.54587,51453.93158,51454.70075,51455.71895,51456.88562,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,75,2,NaN,NaN,76,75,NaN,51456.92025,51458.02759,51458.78826,51459.73914,51460.90416,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,41,2,NaN,NaN,27,41,NaN,51462.9913,51465.06717,51465.82855,51466.8484,51467.97776,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,2,NaN,NaN,23,80,NaN,51470.08257,51471.651,51472.43561,51473.72228,51475.18877,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,1,NaN,NaN,80,97,NaN,51475.23948,51476.20377,51476.97318,51478.00821,51479.17674,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,1,NaN,NaN,80,28,NaN,51479.22696,51480.83512,51481.6128,51482.6484,51483.81594,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,1,NaN,NaN,80,80,NaN,51483.86498,51484.94747,51485.71534,51486.7367,51487.90354,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,1,NaN,NaN,80,96,NaN,51487.93326,51488.85933,51489.6224,51490.64101,51491.80745,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,49,2,NaN,NaN,54,49,NaN,51493.90733,51495.73118,51496.52919,51497.81436,51499.31706,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,73,2,NaN,NaN,54,73,NaN,51499.38014,51500.58767,51501.38532,51502.6695,51504.1711,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,73,1,NaN,NaN,73,19,NaN,51504.23784,51505.8432,51506.63966,51507.89314,51509.19247,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,39,2,NaN,NaN,73,39,NaN,51509.24185,51510.53102,51511.30944,51512.34763,51513.51523,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,84,2,NaN,NaN,73,84,NaN,51513.56461,51515.01938,51515.79959,51516.81984,51517.98603,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,84,1,NaN,NaN,84,7,NaN,51518.03721,51519.65161,51520.42149,51521.43987,51522.60702,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,84,1,NaN,NaN,84,88,NaN,51522.64046,51523.57947,51524.34285,51525.32736,51526.41267,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,39,2,NaN,NaN,51,39,NaN,51528.51554,51530.37904,51531.18485,51532.39836,51533.77158,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,96,2,NaN,NaN,51,96,NaN,51533.82018,51534.74725,51535.51956,51536.55654,51537.72235,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,96,1,NaN,NaN,96,41,NaN,51537.77502,51538.77119,51539.54013,51540.56164,51541.7289,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,96,1,NaN,NaN,96,40,NaN,51541.7799,51542.7955,51543.56157,51544.58105,51545.7503,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,96,1,NaN,NaN,96,17,NaN,51545.78303,51546.29931,51547.06597,51547.91614,51549.03721,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,77,2,NaN,NaN,50,77,NaN,51551.15478,51552.77922,51553.57411,51554.86141,51556.36227,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,15,2,NaN,NaN,77,15,NaN,51556.4287,51558.02676,51558.83171,51560.11683,51561.61868,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,77,1,NaN,NaN,77,40,NaN,51561.68523,51562.45129,51563.25292,51564.45557,51565.93979,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,94,2,NaN,NaN,77,94,NaN,51565.98584,51566.75484,51567.52388,51568.55855,51569.72663,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,94,1,NaN,NaN,94,37,NaN,51569.7776,51570.73142,51571.51288,51572.54685,51573.71482,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,94,1,NaN,NaN,94,77,NaN,51573.76453,51573.99518,51574.76425,51575.7841,51576.95156,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,94,1,NaN,NaN,94,11,NaN,51576.98406,51577.69159,51578.45285,51579.47108,51580.63894,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,100,1,NaN,NaN,100,63,NaN,51582.74187,51584.27565,51585.04081,51586.06176,51587.22724,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,100,1,NaN,NaN,100,97,NaN,51587.27957,51587.93944,51588.71515,51589.73243,51590.9009,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,100,1,NaN,NaN,100,12,NaN,51590.93018,51591.66783,51592.43452,51593.419,51594.58785,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,2,NaN,NaN,55,80,NaN,51596.68951,51598.06739,51598.8423,51600.1272,51601.50786,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,1,NaN,NaN,80,65,NaN,51601.56183,51602.69907,51603.47719,51604.51306,51605.68298,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,94,2,NaN,NaN,80,94,NaN,51605.73304,51606.2749,51607.04838,51608.06969,51609.23667,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,94,1,NaN,NaN,94,100,NaN,51609.28794,51610.10689,51610.8689,51611.88751,51613.05609,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,94,1,NaN,NaN,94,19,NaN,51613.09217,51613.89133,51614.65903,51615.5571,51616.67902,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,44,2,NaN,NaN,51,44,NaN,51618.76424,51620.65958,51621.41445,51622.366,51623.4516,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,45,2,NaN,NaN,25,45,NaN,51625.53789,51627.10736,51627.87386,51628.8603,51630.02763,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,54,2,NaN,NaN,55,54,NaN,51632.10865,51633.76267,51634.52981,51635.5483,51636.71781,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,79,2,NaN,NaN,55,79,NaN,51636.78474,51637.60291,51638.36867,51639.38642,51640.55604,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,10,2,NaN,NaN,79,10,NaN,51640.58471,51642.68263,51643.4397,51644.45887,51645.62636,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,93,1,NaN,NaN,93,4,NaN,51647.73033,51649.19512,51649.99661,51651.23442,51652.73121,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,93,1,NaN,NaN,93,83,NaN,51652.78473,51653.81875,51654.60235,51655.6381,51656.80577,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,93,1,NaN,NaN,93,79,NaN,51656.85689,51657.61145,51658.39005,51659.42714,51660.59492,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,93,1,NaN,NaN,93,29,NaN,51660.64384,51661.6358,51662.41102,51663.43057,51664.59787,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,93,1,NaN,NaN,93,15,NaN,51664.62902,51665.34772,51666.11399,51666.99779,51668.08257,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,77,2,NaN,NaN,8,77,NaN,51670.18551,51672.04327,51672.83759,51673.9762,51675.32275,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,77,1,NaN,NaN,77,1,NaN,51675.37533,51676.49082,51677.25922,51678.29669,51679.46214,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,88,2,NaN,NaN,77,88,NaN,51679.51492,51680.16363,51680.93256,51681.9682,51683.13396,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,88,1,NaN,NaN,88,89,NaN,51683.18568,51684.54743,51685.3208,51686.33772,51687.50672,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,88,1,NaN,NaN,88,26,NaN,51687.53722,51688.57894,51689.34202,51690.36135,51691.52903,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,5,2,NaN,NaN,63,5,NaN,51693.6296,51696.25178,51697.0483,51698.28436,51699.73739,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,63,1,NaN,NaN,63,40,NaN,51699.78656,51700.95494,51701.73862,51702.77086,51703.94187,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,68,2,NaN,NaN,63,68,NaN,51703.99138,51704.85103,51705.62627,51706.66248,51707.83017,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,53,2,NaN,NaN,68,53,NaN,51707.87982,51709.39553,51710.1629,51711.18305,51712.34981,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,63,2,NaN,NaN,68,63,NaN,51712.38368,51713.17917,51713.93617,51714.95307,51716.12228,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,39,2,NaN,NaN,50,39,NaN,51718.20427,51720.0112,51720.77629,51721.81319,51722.97775,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,64,2,NaN,NaN,50,64,NaN,51723.02994,51724.04325,51724.8114,51725.83364,51727.00189,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,16,2,NaN,NaN,64,16,NaN,51727.05107,51728.29885,51729.06875,51730.08593,51731.22265,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,97,1,NaN,NaN,97,46,NaN,51733.30798,51734.64332,51735.40811,51736.42809,51737.42733,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,78,1,NaN,NaN,78,96,NaN,51739.51424,51742.86704,51743.63321,51744.66723,51745.83831,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,78,1,NaN,NaN,78,85,NaN,51745.88771,51746.84359,51747.60542,51748.62523,51749.79248,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,52,2,NaN,NaN,78,52,NaN,51749.82498,51750.44369,51751.20871,51752.21179,51753.26283,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,83,1,NaN,NaN,83,24,NaN,51755.36501,51756.79551,51757.60145,51758.88675,51760.35487,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,1,2,NaN,NaN,83,1,NaN,51760.40251,51761.35572,51762.13625,51763.17355,51764.34039,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,47,2,NaN,NaN,83,47,NaN,51764.39198,51765.28317,51766.06018,51767.09569,51768.26174,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,83,1,NaN,NaN,83,50,NaN,51768.31203,51768.651,51769.41425,51770.43263,51771.59917,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,83,1,NaN,NaN,83,84,NaN,51771.62891,51772.12279,51772.88289,51773.88704,51775.05444,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,73,2,NaN,NaN,35,73,NaN,51777.13811,51778.49103,51779.25848,51780.27626,51781.44306,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,22,2,NaN,NaN,42,22,NaN,51783.52646,51785.14774,51785.91516,51786.94973,51788.11541,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,34,2,NaN,NaN,42,34,NaN,51788.16843,51789.37085,51790.13551,51791.15415,51792.32339,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,64,2,NaN,NaN,42,64,NaN,51792.42163,51793.53885,51794.30864,51795.32685,51796.49433,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,45,2,NaN,NaN,30,45,NaN,51798.61336,51800.11531,51800.91334,51802.19944,51803.70126,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,2,NaN,NaN,45,80,NaN,51803.76834,51804.51474,51805.32066,51806.60331,51808.10646,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,80,1,NaN,NaN,80,93,NaN,51808.17373,51809.24301,51810.0405,51811.17689,51812.6126,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,86,2,NaN,NaN,80,86,NaN,51812.66058,51813.14747,51813.92891,51814.96449,51816.12833,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,86,1,NaN,NaN,86,57,NaN,51816.18219,51816.88351,51817.65097,51818.68598,51819.85218,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,100,2,NaN,NaN,86,100,NaN,51819.9033,51820.4516,51821.22025,51822.23922,51823.40659,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,100,1,NaN,NaN,100,28,NaN,51823.43939,51823.68322,51824.4414,51825.4584,51826.5931,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,71,2,NaN,NaN,5,71,NaN,51828.67714,51829.87529,51830.64503,51831.64716,51832.81788,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,81,1,NaN,NaN,81,66,NaN,51834.90312,51836.32311,51837.08843,51838.10753,51839.24136,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,58,2,NaN,NaN,68,58,NaN,51841.3257,51846.61133,51847.38288,51848.40286,51849.43477,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,8,2,NaN,NaN,21,8,NaN,51851.51988,51852.8433,51853.60604,51854.62527,51855.79219,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,96,1,NaN,NaN,96,86,NaN,51857.89516,51859.26728,51860.06271,51861.2327,51862.68014,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,96,1,NaN,NaN,96,92,NaN,51862.7342,51863.87484,51864.64988,51865.68437,51866.88858,solo,
SocialIB_107_20200226T131604.mat,107,20200226,13:16:04,96,1,NaN,NaN,96,59,NaN,51866.93804,51867.44316,51868.22176,51869.25817,51870.42521,solo,
